kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes,pc_owner_official,match_score,api_stability
method,com/corrodinggames/rts/gameFramework/f/a,()Ljava/util/ArrayList;,i,method_a_g_getSelectedActionUnits,getSelectedActionUnits,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.793281 margin=0.076475,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a,0.793281,stable
method,com/corrodinggames/rts/gameFramework/f/a/b,(FF)V,a,method_b_a_drawAt,drawAt,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.799986 margin=1.799986,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/b,0.799986,stable
field,com/corrodinggames/rts/gameFramework/f/a/c,I,a,field_UiInputEvent_x,x,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/c,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/c,I,b,field_UiInputEvent_y,y,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/c,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/c,I,d,field_UiInputEvent_button,button,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.575000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/c,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/e,I,a,field_e_a_cornerWidth,cornerWidth,pc-v1.1-cross-build-transfer,cross-build-member,medium,structural descriptor + mapped method usage fingerprint; score=0.684333 margin=0.060000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/e,0.684333,reviewed
field,com/corrodinggames/rts/gameFramework/f/a/e,I,b,field_e_b_cornerHeight,cornerHeight,pc-v1.1-cross-build-transfer,cross-build-member,medium,structural descriptor + mapped method usage fingerprint; score=0.684333 margin=0.060000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/e,0.684333,reviewed
field,com/corrodinggames/rts/gameFramework/f/a/e,F,c,field_e_c_sourceScaleX,sourceScaleX,pc-v1.1-cross-build-transfer,cross-build-member,medium,structural descriptor + mapped method usage fingerprint; score=0.633333 margin=0.060000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/e,0.633333,reviewed
field,com/corrodinggames/rts/gameFramework/f/a/e,F,d,field_e_d_sourceScaleY,sourceScaleY,pc-v1.1-cross-build-transfer,cross-build-member,medium,structural descriptor + mapped method usage fingerprint; score=0.633333 margin=0.060000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/e,0.633333,reviewed
field,com/corrodinggames/rts/gameFramework/f/a/e,Z,e,field_e_e_tileCenterX,tileCenterX,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.899500 margin=0.243500,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/e,0.899500,stable
field,com/corrodinggames/rts/gameFramework/f/a/e,Z,f,field_e_f_tileCenterY,tileCenterY,pc-v1.1-cross-build-transfer,cross-build-member,medium,structural descriptor + mapped method usage fingerprint; score=0.708809 margin=0.052809,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/e,0.708809,reviewed
field,com/corrodinggames/rts/gameFramework/f/a/e,F,g,field_e_g_alpha,alpha,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.503000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/e,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/a/e,()Lcom/corrodinggames/rts/gameFramework/f/a/e;,a,method_e_a_copy,copy,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.733639 margin=1.733639,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/e,0.733639,stable
method,com/corrodinggames/rts/gameFramework/f/a/e,(Lcom/corrodinggames/rts/gameFramework/f/a/i;)V,a,method_e_a_copyFrom,copyFrom,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.776717 margin=0.450284,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/e,0.776717,stable
method,com/corrodinggames/rts/gameFramework/f/a/e,(Lcom/corrodinggames/rts/gameFramework/m/e;)V,a,method_e_a_setImage,setImage,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.729127 margin=0.402694,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/e,0.729127,stable
field,com/corrodinggames/rts/gameFramework/f/a/f,Lcom/corrodinggames/rts/gameFramework/f/a/h;,a,field_f_a_contentLayout,contentLayout,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=6.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/f,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/a/f,(Ljava/lang/String;Lcom/corrodinggames/rts/gameFramework/f/a/l;)Lcom/corrodinggames/rts/gameFramework/f/a/b;,a,method_f_a_addButtonWithHandler,addButtonWithHandler,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.748435 margin=1.748435,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/f,0.748435,stable
method,com/corrodinggames/rts/gameFramework/f/a/f,(Ljava/lang/String;Z)Lcom/corrodinggames/rts/gameFramework/f/a/f;,a,method_f_a_createDialog,createDialog,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.944917 margin=1.944917,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/f,0.944917,stable
method,com/corrodinggames/rts/gameFramework/f/a/f,()V,b,method_f_b_layout,layout,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.702241 margin=0.212254,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/f,0.702241,stable
method,com/corrodinggames/rts/gameFramework/f/a/f,()V,k_,method_f_u__show,show,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.750724 margin=0.260736,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/f,0.750724,stable
method,com/corrodinggames/rts/gameFramework/f/a/h,(FF)V,a,method_g_a_drawAt,drawAt,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.705982 margin=1.705982,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/g,0.705982,stable
method,com/corrodinggames/rts/gameFramework/f/a/h,()V,b,method_g_b_layout,layout,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.782241 margin=1.782241,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/g,0.782241,stable
field,com/corrodinggames/rts/gameFramework/f/a/i,Lcom/corrodinggames/rts/gameFramework/f/a/i;,j,field_h_j_DEFAULT,DEFAULT,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/i,Lcom/corrodinggames/rts/gameFramework/f/a/i;,k,field_h_k_BUTTON,BUTTON,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/i,Lcom/corrodinggames/rts/gameFramework/f/a/i;,l,field_h_l_BUTTON_HOVERED,BUTTON_HOVERED,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/i,Lcom/corrodinggames/rts/gameFramework/f/a/i;,m,field_h_m_DIALOG,DIALOG,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/i,Lcom/corrodinggames/rts/gameFramework/f/a/i;,n,field_h_n_IMAGE,IMAGE,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/i,Landroid/graphics/Paint;,o,field_h_o_fillPaint,fillPaint,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.170263,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/i,Lcom/corrodinggames/rts/gameFramework/m/e;,p,field_h_p_image,image,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/i,Landroid/graphics/Paint;,q,field_h_q_borderPaint,borderPaint,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.170263,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/i,I,s,field_h_s_paddingLeft,paddingLeft,pc-v1.1-cross-build-transfer,cross-build-member,medium,structural descriptor + mapped method usage fingerprint; score=0.750000 margin=0.060000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,0.750000,reviewed
field,com/corrodinggames/rts/gameFramework/f/a/i,I,t,field_h_t_paddingTop,paddingTop,pc-v1.1-cross-build-transfer,cross-build-member,medium,structural descriptor + mapped method usage fingerprint; score=0.750000 margin=0.060000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,0.750000,reviewed
method,com/corrodinggames/rts/gameFramework/f/a/i,(Lcom/corrodinggames/rts/gameFramework/f/a/i;)V,a,method_h_a_copyFrom,copyFrom,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.913352 margin=0.525003,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,0.913352,stable
method,com/corrodinggames/rts/gameFramework/f/a/i,(Lcom/corrodinggames/rts/gameFramework/m/e;)V,a,method_h_a_setImage,setImage,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.789127 margin=0.400778,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,0.789127,stable
method,com/corrodinggames/rts/gameFramework/f/a/i,(Lcom/corrodinggames/rts/gameFramework/m/fi;Landroid/graphics/Rect;)V,a,method_h_a_drawRect,drawRect,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.739966 margin=0.212091,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,0.739966,stable
method,com/corrodinggames/rts/gameFramework/f/a/i,(Lcom/corrodinggames/rts/gameFramework/m/fi;Landroid/graphics/RectF;)V,a,method_h_a_drawRectF,drawRectF,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.786281 margin=0.287960,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,0.786281,stable
method,com/corrodinggames/rts/gameFramework/f/a/i,()V,b,method_h_b_initializeDefaultStyles,initializeDefaultStyles,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.821517 margin=1.821517,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/h,0.821517,stable
field,com/corrodinggames/rts/gameFramework/f/a/k,Ljava/lang/String;,a,field_j_a_text,text,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/j,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/k,Landroid/graphics/Paint;,b,field_j_b_textPaint,textPaint,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/j,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/k,Lcom/corrodinggames/rts/gameFramework/f/a/i;,c,field_j_c_backgroundStyle,backgroundStyle,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/j,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/k,Ljava/util/ArrayList;,d,field_j_d_wrappedLines,wrappedLines,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/j,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/a/k,()Ljava/lang/String;,a,method_j_a_getDebugLabel,getDebugLabel,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/j,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/a/k,(FF)V,a,method_j_a_drawAt,drawAt,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.853727 margin=1.853727,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/j,0.853727,stable
method,com/corrodinggames/rts/gameFramework/f/a/k,(I)V,a,method_j_a_setTextColor,setTextColor,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.800685 margin=0.390000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/j,0.800685,stable
method,com/corrodinggames/rts/gameFramework/f/a/k,(Ljava/lang/String;)V,a,method_j_a_setText,setText,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.807929 margin=0.397244,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/j,0.807929,stable
method,com/corrodinggames/rts/gameFramework/f/a/k,()V,b,method_j_b_layout,layout,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.811328 margin=1.811328,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/j,0.811328,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,Lcom/corrodinggames/rts/gameFramework/f/a/l;,B,field_l_B_clickHandler,clickHandler,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.480000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,F,g,field_l_g_x,x,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.803000 margin=0.060000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.803000,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,F,h,field_l_h_y,y,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.803000 margin=0.060000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.803000,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,F,i,field_l_i_width,width,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.805952 margin=0.060000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.805952,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,F,j,field_l_j_height,height,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.805952 margin=0.060000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.805952,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,Z,s,field_l_s_layoutDirty,layoutDirty,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.838333 margin=0.236667,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.838333,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,Z,t,field_l_t_drawDebug,drawDebug,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.398333,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,Z,u,field_l_u_hovered,hovered,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.575000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,Lcom/corrodinggames/rts/gameFramework/f/a/m;,v,field_l_v_parent,parent,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.889000 margin=0.369000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.889000,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,Lcom/corrodinggames/rts/gameFramework/utility/p;,w,field_l_w_children,children,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.974524 margin=1.974524,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.974524,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,Lcom/corrodinggames/rts/gameFramework/f/a/n;,x,field_l_x_layoutDirection,layoutDirection,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.480000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,F,y,field_l_y_measuredWidth,measuredWidth,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/m,F,z,field_l_z_measuredHeight,measuredHeight,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/a/m,()Ljava/lang/String;,a,method_l_a_getDebugLabel,getDebugLabel,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.787439 margin=1.787439,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.787439,stable
method,com/corrodinggames/rts/gameFramework/f/a/m,(F)V,a,method_l_b_updateRecursive,updateRecursive,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.871283 margin=0.320071,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.871283,stable
method,com/corrodinggames/rts/gameFramework/f/a/m,(FF)V,a,method_l_a_drawAt,drawAt,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.892428 margin=1.892428,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.892428,stable
method,com/corrodinggames/rts/gameFramework/f/a/m,(Landroid/graphics/PointF;)V,a,method_l_a_toAbsolutePoint,toAbsolutePoint,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.834045 margin=0.397700,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.834045,stable
method,com/corrodinggames/rts/gameFramework/f/a/m,(Landroid/graphics/RectF;)Landroid/graphics/RectF;,a,method_l_a_getAbsoluteRect,getAbsoluteRect,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.855373 margin=1.855373,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.855373,stable
method,com/corrodinggames/rts/gameFramework/f/a/m,(Landroid/graphics/RectF;FF)Landroid/graphics/RectF;,a,method_l_a_getLocalRectAt,getLocalRectAt,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.780978 margin=1.780978,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.780978,stable
method,com/corrodinggames/rts/gameFramework/f/a/m,(Lcom/corrodinggames/rts/gameFramework/f/a/c;)Z,a,method_l_a_handleInputEvent,handleInputEvent,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.906646 margin=0.252048,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.906646,stable
method,com/corrodinggames/rts/gameFramework/f/a/m,()V,b,method_l_b_layout,layout,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.957172 margin=0.394986,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.957172,stable
method,com/corrodinggames/rts/gameFramework/f/a/m,(Lcom/corrodinggames/rts/gameFramework/f/a/c;)Z,b,method_l_c_containsInputEvent,containsInputEvent,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.738957 margin=0.212021,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.738957,stable
method,com/corrodinggames/rts/gameFramework/f/a/m,()V,d,method_l_f_drawRecursive,drawRecursive,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.782059 margin=0.212493,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/l,0.782059,stable
field,com/corrodinggames/rts/gameFramework/f/a/n,Lcom/corrodinggames/rts/gameFramework/f/a/n;,a,field_UiLayoutDirection_NONE,NONE,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/m,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/n,Lcom/corrodinggames/rts/gameFramework/f/a/n;,b,field_UiLayoutDirection_VERTICAL,VERTICAL,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/m,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/n,Lcom/corrodinggames/rts/gameFramework/f/a/n;,c,field_UiLayoutDirection_HORIZONTAL,HORIZONTAL,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/m,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/a/o,Lcom/corrodinggames/rts/gameFramework/f/a/i;,b,field_n_b_style,style,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=6.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/n,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/a/o,(FF)V,a,method_n_a_drawAt,drawAt,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.877342 margin=1.877342,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/a/n,0.877342,stable
field,com/corrodinggames/rts/gameFramework/f/aa,Lcom/corrodinggames/rts/game/units/custom/e/f;,a,field_x_a_resourceDisplaySet,resourceDisplaySet,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=6.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/x,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/aa,()V,<init>,method_x_<init>,<init>,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.843666 margin=1.843666,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/x,0.843666,stable
method,com/corrodinggames/rts/gameFramework/f/aa,(F)V,a,method_ResourceDisplayPlaceholderUnit_update,update,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.958248 margin=0.670150,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/x,0.958248,stable
method,com/corrodinggames/rts/gameFramework/f/aa,()Lcom/corrodinggames/rts/game/units/custom/e/f;,cH,method_x_df_getDisplayResources,getDisplayResources,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.757553 margin=1.757553,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/x,0.757553,stable
method,com/corrodinggames/rts/gameFramework/f/aa,()Lcom/corrodinggames/rts/game/units/el;,q,method_x_getUnitType,getUnitType,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.566728 margin=1.566728,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/x,0.566728,stable
