official_row,official_sheet,section_context,context_type,category,version_added,key_raw,key_normalized,key_candidate,value_type,description,example,evidence_status,best_parser_owner_official,best_parser_owner_named,best_parser_domain,best_match,other_hit_count,semantic_confidence,implementation_note,best_method_official,best_method_descriptor,best_method_named
54,1.16,[core],ini_section,Necessary Code: will cause error if these are not included,,name:,name,name,string,"Defines the unit raw name, game uses it to identify as a unique name. (This is not displayed in-game)",name: customTank1,matched,com/corrodinggames/rts/game/units/custom/l,rustedwarfare/custom/CustomUnitMetadata,custom-unit-metadata,name,19,medium,,,,
944,1.16,[effect_NAME],ini_section,Movement,1.13,dirOffsetRandom,dirOffsetRandom,dirOffsetRandom,float,Randomly change by -value to value,dirOffsetRandom: 50,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,dirOffsetRandom,0,high,,a,()V,
945,1.16,[effect_NAME],ini_section,Movement,1.13,dirSpeed,dirSpeed,dirSpeed,float,Sets the rotation speed of the effect,dirSpeed: 2,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,dirSpeed,0,high,,a,()V,
946,1.16,[effect_NAME],ini_section,Movement,1.13,dirSpeedRandom,dirSpeedRandom,dirSpeedRandom,float,Randomly change by -value to value,dirSpeedRandom: 3,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,dirSpeedRandom,0,high,,a,()V,
948,1.16,[effect_NAME],ini_section,Graphics,1.13,frameIndex,frameIndex,frameIndex,int,Use a specific frame from strip index,frameIndex: 0,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,frameIndex,0,high,,a,()V,
949,1.16,[effect_NAME],ini_section,Graphics,,frameIndexRandom,frameIndexRandom,frameIndexRandom,bool -?,Use random frame from strip index,frameIndexRandom: true,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,frameIndexRandom,0,high,,a,()V,
950,1.16,[effect_NAME],ini_section,Graphics,1.13,stripIndex,stripIndex,stripIndex,int/string,A built-in image set to use. Cannot be used with custom image. Options: effects/explode_big/light_50/flame/effects/effects2/projectiles/projectiles2/explode_bits,stripIndex: projectiles,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,stripIndex,0,high,,a,()V,
951,1.16,[effect_NAME],ini_section,Graphics,1.13,image,image,image,image,Custom image file to use. Cannot be used with stripIndex.,image: whitePuff.png,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,image,4,high,,a,()V,
952,1.16,[effect_NAME],ini_section,Graphics,,imageShadow,imageShadow,imageShadow,image,Custom image file to use for shadows,imageShadow: AUTO,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,imageShadow,0,high,,a,()V,
953,1.16,[effect_NAME],ini_section,Graphics,1.13,scaleTo,scaleTo,scaleTo,float,Defaults to 1. Resizes the unit into the specified scale,scaleTo: 2,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,scaleTo,0,high,,a,()V,
954,1.16,[effect_NAME],ini_section,Graphics,1.13,scaleFrom,scaleFrom,scaleFrom,float,Defaults to 1. Resizes the unit from the specified scale,scaleFrom: 4,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,scaleFrom,0,high,,a,()V,
955,1.16,[effect_NAME],ini_section,Graphics,1.13,color,color,color,color,Defaults #FFFFFFFF. Changes the color of the effect sprite. Use pure white sprite for most use cases.,color: #ff00ff,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,color,2,high,,a,()V,
956,1.16,[effect_NAME],ini_section,Graphics,,teamColorRatio,teamColorRatio,teamColorRatio,,Sets team coloration between 0-1. Team color is dependent from source unit,teamColorRatio: 1,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,teamColorRatio,1,high,,a,()V,
957,1.16,[effect_NAME],ini_section,Graphics,1.13,drawUnderUnits,drawUnderUnits,drawUnderUnits,bool,Renders the effect under all units,drawUnderUnits: false,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,drawUnderUnits,1,high,,a,()V,
958,1.16,[effect_NAME],ini_section,Graphics,1.13,fadeInTime,fadeInTime,fadeInTime,float,Fade alpha from 0% to 100% for this time at start,fadeInTime: 2s,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,fadeInTime,0,high,,a,()V,
959,1.16,[effect_NAME],ini_section,Graphics,1.13,fadeOut,fadeOut,fadeOut,bool,Fade alpha from 100% to 0% based on life. Set alpha is higher than 1 to delay fade,fadeOut: 4s,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,fadeOut,0,high,,a,()V,
960,1.16,[effect_NAME],ini_section,Graphics,,alpha,alpha,alpha,,Capped between 0-1. Can be set higher than 1 to delay fadeOut effects,alpha: 1,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,alpha,3,high,,a,()V,
961,1.16,[effect_NAME],ini_section,Graphics,,shadow,shadow,shadow,,True to draw a shadow. Forced true if imageShadow is used,shadow: false,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,shadow,1,high,,a,()V,
962,1.16,[effect_NAME],ini_section,Graphics,1.15,pivotOffset,pivotOffset,pivotOffset,float,"Similar to dirOffset, this will also rotate relative keys and child elements",pivotOffset: 20,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,pivotOffset,1,high,,a,()V,
963,1.16,[effect_NAME],ini_section,Graphics,1.15,pivotOffsetRandom,pivotOffsetRandom,pivotOffsetRandom,float,Offsets pivot between +/- of specified value,pivotOffsetRandom: 34,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,pivotOffsetRandom,0,high,,a,()V,
965,1.16,[effect_NAME],ini_section,Animation,1.13,total_frames,total_frames,total_frames,int,"Total frames of 'image', used with animation or frameIndex. Only needed with custom images",total_frames: 10,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,total_frames,2,high,,a,()V,
966,1.16,[effect_NAME],ini_section,Animation,1.13,animateFrameStart,animateFrameStart,animateFrameStart,int,Starting frame for the animation,animateFrameStart: 0,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,animateFrameStart,0,high,,a,()V,
967,1.16,[effect_NAME],ini_section,Animation,1.13,animateFrameEnd,animateFrameEnd,animateFrameEnd,int,Ending frame for the animation,animateFrameEnd: 3,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,animateFrameEnd,0,high,,a,()V,
968,1.16,[effect_NAME],ini_section,Animation,1.13,animateFramePingPong,animateFramePingPong,animateFramePingPong,int,"If true, animation will go back and forth within the frames",animateFramePingPong: true,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,animateFramePingPong,0,high,,a,()V,
969,1.16,[effect_NAME],ini_section,Animation,1.13,animateFrameSpeed,animateFrameSpeed,animateFrameSpeed,time,"Sets the animation speed. The lower the value, the slower it plays",animateFrameSpeed: 10,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,animateFrameSpeed,0,high,,a,()V,
970,1.16,[effect_NAME],ini_section,Animation,1.13,animateFrameSpeedRandom,animateFrameSpeedRandom,animateFrameSpeedRandom,time,Randomizes how fast the effect animation plays,animateFrameSpeedRandom: 20,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,animateFrameSpeedRandom,0,high,,a,()V,
971,1.16,[effect_NAME],ini_section,Animation,1.14,animateFrameLooping,animateFrameLooping,animateFrameLooping,bool,Defaults false. When false effect is removed when animation ends,animateFrameLooping: true,matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,animateFrameLooping,0,high,,a,()V,
974,1.16,[animation_NAME],ini_section,,1.13,onActions:,onActions,onActions,enum,"Automatically plays the animation on specified events. Options: move, attack, idle, underConstruction, underConstructionWithLinkedBuiltTime, queuedUnits, repair",onActions: move,matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,onActions,0,medium,,,,
975,1.16,[animation_NAME],ini_section,,1.13,onActionsQueuedUnitPlayAt:,onActionsQueuedUnitPlayAt,onActionsQueuedUnitPlayAt,float,"For onAction: queuedUnits. Amount queue needs to reach before starting, set between 0-1",onActionsQueuedUnitPlayAt: 0,matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,onActionsQueuedUnitPlayAt,0,medium,,,,
976,1.16,[animation_NAME],ini_section,,1.13,blendIn:,blendIn,blendIn,time,Blend with last animation for this time,blendIn: 2s,matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,blendIn,0,medium,,,,
977,1.16,[animation_NAME],ini_section,,1.13,blendOut:,blendOut,blendOut,time,Blend with next animation for this time,blendOut: 3s,matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,blendOut,0,medium,,,,
978,1.16,[animation_NAME],ini_section,,1.13,pingPong,pingPong,pingPong,bool,Play animation in reverse after it ends,pingPong: true,matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,pingPong,0,medium,,,,
979,1.16,[animation_NAME],ini_section,,1.13,KeyframeTimeScale:,KeyframeTimeScale,KeyframeTimeScale,float,"Scales all keyframe times, useful to make an animation faster/slower without changing everything",KeyframeTimeScale: 1,matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,KeyframeTimeScale,0,medium,,,,
981,1.16,[animation_NAME],ini_section,Keyframes - create as many as needed,1.13,arm#_[time],arm#_[time],arm#_[time],,Adds a keyframe at time. Use multiple times to create animation.,"arm1_5s: {x: 5, dir: 90 }",matched,com/corrodinggames/rts/game/units/custom/l,rustedwarfare/custom/CustomUnitMetadata,custom-unit-metadata,arm,1,high,,a,(Ljava/lang/String;)Ljava/lang/String;,normalizeLegOrArmName
982,1.16,[animation_NAME],ini_section,Keyframes - create as many as needed,,leg#_[time],leg#_[time],leg#_[time],,Adds a keyframe at time. Use multiple times to create animation.,leg1_3s: {dir: 300},matched,com/corrodinggames/rts/game/units/custom/l,rustedwarfare/custom/CustomUnitMetadata,custom-unit-metadata,leg,1,high,,a,(Ljava/lang/String;)Ljava/lang/String;,normalizeLegOrArmName
983,1.16,[animation_NAME],ini_section,Keyframes - create as many as needed,,body_[time],body_[time],body_[time],,Adds a keyframe at time for body. Only frame and scale allowed on body,"body_4s: {frame: 4, scale: 0.5}",matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,body,1,medium,,,,
984,1.16,[animation_NAME],ini_section,Keyframes - create as many as needed,1.14,effect_[time],effect_[time],effect_[time],,Spawn effects while playing an animation,"effect_2s: {name:CUSTOM|myExplode, x: 0,y: 5}",matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,effect,7,medium,,,,
986,1.16,[animation_NAME],ini_section,Keyframes - create as many as needed,,direction_units,direction_units,direction_units,float,Overrides [graphics]animation_direction_units while this animation is playing,direction_units: 45,matched,com/corrodinggames/rts/game/units/custom/m,rustedwarfare/custom/animation/DirectionalFrameSelector,custom-unit,direction_units,0,medium,,,,
987,1.16,[animation_NAME],ini_section,Keyframes - create as many as needed,,direction_strideX:,direction_strideX,direction_strideX,int,Overrides [graphics]animation_direction_strideX,direction_strideX: 20,matched,com/corrodinggames/rts/game/units/custom/m,rustedwarfare/custom/animation/DirectionalFrameSelector,custom-unit,direction_strideX,0,medium,,,,
988,1.16,[animation_NAME],ini_section,Keyframes - create as many as needed,,direction_strideY:,direction_strideY,direction_strideY,int,Overrides [graphics]animation_direction_strideY,direction_strideY: 50,matched,com/corrodinggames/rts/game/units/custom/m,rustedwarfare/custom/animation/DirectionalFrameSelector,custom-unit,direction_strideY,0,medium,,,,
989,1.16,[animation_NAME],ini_section,Keyframes - create as many as needed,,direction_starting:,direction_starting,direction_starting,float,Overrides [graphics]animation_direction_starting,direction_starting: 0,matched,com/corrodinggames/rts/game/units/custom/m,rustedwarfare/custom/animation/DirectionalFrameSelector,custom-unit,direction_starting,0,medium,,,,
991,1.16,[animation_NAME],ini_section,Deprecated Keys (can be used but there are better ways),1.13,start : int,start : int,start,,Start image frame. deprecated,,matched,com/corrodinggames/rts/gameFramework/utility/ag,rustedwarfare/io/RwmodFileSystem,custom-unit-loader,start,3,medium,,,,
992,1.16,[animation_NAME],ini_section,Deprecated Keys (can be used but there are better ways),1.13,end : int,end : int,end,,End image frame. deprecated,,matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,end,1,medium,,,,
993,1.16,[animation_NAME],ini_section,Deprecated Keys (can be used but there are better ways),1.13,scale_start : float,scale_start : float,scale_start,,"Start scale. Deprecated, use body keyframes instead.",,matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,scale_start,0,medium,,,,
994,1.16,[animation_NAME],ini_section,Deprecated Keys (can be used but there are better ways),1.13,scale_end : float,scale_end : float,scale_end,,"End scale. Deprecated, use body keyframes instead.",,matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,scale_end,0,medium,,,,
995,1.16,[animation_NAME],ini_section,Deprecated Keys (can be used but there are better ways),1.13,speed : float,speed : float,speed,,"Speed, smaller is faster. Only effects start, end, scale_start, scale_end",,matched,com/corrodinggames/rts/game/units/custom/f,rustedwarfare/custom/animation/AnimationDefinition,custom-unit,speed,3,medium,,,,
1000,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,neutralTeam,neutralTeam,neutralTeam,,Spawn the unit on the neutral team instead of the same team as source,"spawnUnits: tank*3(neutralTeam=true, offsetRandomX=20, offsetRandomY=20, gridAlign=true)",matched,com/corrodinggames/rts/game/units/custom/bp,rustedwarfare/custom/spawn/SpawnUnitList,projectile-or-decal-parser,neutralTeam,1,medium,,,,
1001,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,setToTeamOfLastAttacker,setToTeamOfLastAttacker,setToTeamOfLastAttacker,,Spawn the unit on the last attacker of source (useful on [core]unitsSpawnedOnDeath),spawnUnits: egg(setToTeamOfLastAttacker=true),matched,com/corrodinggames/rts/game/units/custom/bp,rustedwarfare/custom/spawn/SpawnUnitList,projectile-or-decal-parser,setToTeamOfLastAttacker,0,medium,,,,
1002,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,spawnChance,spawnChance,spawnChance,0-1,Chance this unit will spawn. Defaults to 1.,spawnUnits: shards(spawnChance=0.3),matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,spawnChance,2,high,,a,()V,
1003,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.15,spawnSource,spawnSource,spawnSource,unit ref,Changes spawn location and team of spawned units to this unit ref.,spawnUnits: tank(spawnSource=memory.lastLocation),matched,com/corrodinggames/rts/game/units/custom/bp,rustedwarfare/custom/spawn/SpawnUnitList,projectile-or-decal-parser,spawnSource,0,medium,,,,
1004,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,maxSpawnLimit,maxSpawnLimit,maxSpawnLimit,,"Useful with spawnChance, max number of units to spawn in total","spawnUnits: treeA(spawnChance=0.5, maxSpawnLimit=1), treeB(maxSpawnLimit=1)",matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,maxSpawnLimit,1,medium,,,,
1005,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,gridAlign,gridAlign,gridAlign,,"Align spawn location to grid, useful for buildings",spawnUnits: hovertank(gridAlign: true),matched,com/corrodinggames/rts/game/units/custom/bp,rustedwarfare/custom/spawn/SpawnUnitList,projectile-or-decal-parser,gridAlign,0,medium,,,,
1006,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,skipIfOverlapping,skipIfOverlapping,skipIfOverlapping,bool,Don't spawn this unit if spawn in an invalid location. Eg on units or over water when LAND based,"spawnUnits: crates*10(skipIfOverlapping=true, offsetRandomX=40, offsetRandomY=40, gridAlign=true)",matched,com/corrodinggames/rts/game/units/custom/bp,rustedwarfare/custom/spawn/SpawnUnitList,projectile-or-decal-parser,skipIfOverlapping,0,medium,,,,
1007,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,offsetX,offsetX,offsetX,float,Sets horizontal position relative to source,"spawnUnits: jet(offsetX=20), jet(offsetX=-20)",matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetX,2,medium,,,,
1008,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,offsetY,offsetY,offsetY,float,Sets vertical position relative to source,"spawnUnits: scout(offsetY=40), scout(offsetY=-40)",matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetY,1,medium,,,,
1009,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,offsetDir,offsetDir,offsetDir,float,Set the facing direction of spawned units,spawnUnits: bike(offsetDir=-45),matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetDir,1,medium,,,,
1010,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,offsetHeight,offsetHeight,offsetHeight,float,Sets the height for spawned units,spawnUnits: drone(offsetHeight=20),matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetHeight,1,medium,,,,
1011,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,offsetRandomX,offsetRandomX,offsetRandomX,float,Sets random horizontal position relative to source,spawnUnits: k9*5(offsetRandomX=45),matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetRandomX,1,medium,,,,
1012,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,,offsetRandomY,offsetRandomY,offsetRandomY,float,Sets random vertical position relative to source,spawnUnits: scanners*10(offsetRandomY=60),matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetRandomY,1,medium,,,,
1013,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,,offsetRandomDir,offsetRandomDir,offsetRandomDir,float,Set random facing direction of spawned units,spawnUnits: chickens*20(offsetRandomDir=360),matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetRandomDir,1,medium,,,,
1014,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.13.3,addResources,addResources,addResources,resource ref,"Give spawn unit those resources, can be used to set flags that trigger actions","spawnUnits: crates(addResources=gold:30|stone:10, spawnChance=0.5)",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,addResources,1,high,,b,(Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;Ljava/lang/String;Z)V,parseCanBuildActionSection
1015,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.14,transportedUnitsToTransfer,transportedUnitsToTransfer,transportedUnitsToTransfer,int,Puts the designated amount of transported units into the transport of the spawned unit.,spawnUnits: transporter(transportedUnitsToTransfer=5),matched,com/corrodinggames/rts/game/units/custom/bp,rustedwarfare/custom/spawn/SpawnUnitList,projectile-or-decal-parser,transportedUnitsToTransfer,0,medium,,,,
1016,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.15,copyWaypointsFrom,copyWaypointsFrom,copyWaypointsFrom,unit ref,Copies all waypoints on target to created units.,spawnUnits: tank(copyWaypointsFrom=self),matched,com/corrodinggames/rts/game/units/custom/bp,rustedwarfare/custom/spawn/SpawnUnitList,projectile-or-decal-parser,copyWaypointsFrom,0,medium,,,,
1017,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,1.14,alwayStartDirAtZero,alwayStartDirAtZero,alwayStartDirAtZero,bool,Sets the direction of spawned unit to 0 degrees.,spawnUnits: builder(alwayStartDirAtZero=true),matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,alwayStartDirAtZero,2,high,,a,()V,
1018,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,,damagingBorder,damagingBorder,damagingBorder,,Used with techLevel,,unmatched,,,,,0,official-only,,,,
1019,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,,zoneMarker,zoneMarker,zoneMarker,,Used with techLevel,,unmatched,,,,,0,official-only,,,,
1020,1.16,spawnUnits:LIST,list_parameter,Most units spawning keys support multiple units with parameters,,techLevel,techLevel,techLevel,int,"Usually used in BR maps, controls the size of safe zone markers and damaging borders. 1 techLevel = 10x10 tiles = 200 pixels in diameter","spawnUnits: damagingBorder(techLevel=100), zoneMarker(techLevel=40)",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,techLevel,1,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
1025,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,spawnChance,spawnChance,spawnChance,float,Chance this projectile will spawn. Defaults to 1.,spawnProjectilesOnEndOfLife: secondary*3(spawnChance=0.5),matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,spawnChance,2,high,,a,()V,
1026,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,maxSpawnLimit,maxSpawnLimit,maxSpawnLimit,int,Maximum amount to spawn,"spawnProjectilesOnExplode: bomblet*3(spawnChance=0.5, maxSpawnLimit=2)",matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,maxSpawnLimit,1,medium,,,,
1027,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,recursionLimit,recursionLimit,recursionLimit,int,"Prevents loops, useful with spawning itself so it doesn't infinitely spawn, good for chain exploding. (Recommended no more than 4 if spawning more than 3 projectiles)","spawnProjectileOnEndOfLife: flamingBits*4(spawnChance=0.35, recursionLimit=2)",matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,recursionLimit,0,medium,,,,
1028,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,offsetX,offsetX,offsetX,float,Sets horizontal position,"spawnProjectileOnCreate: shot(offsetX=10, recursionLimit=0), shot(offsetX=-10, recursionLimit=0), shot(offsetY=10, recursionLimit=0)",matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetX,2,medium,,,,
1029,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,offsetY,offsetY,offsetY,float,Sets vertical position,"spawnProjectileOnCreate: shot(offsetX=10, recursionLimit=0), shot(offsetX=-10, recursionLimit=0), shot(offsetY=10, recursionLimit=0)",matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetY,1,medium,,,,
1030,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,xOffsetRelative,xOffsetRelative,xOffsetRelative,float,"Similar to offsetX, but the offset is relative to the position of the projectile","spawnProjectileOnCreate: homingEnergy(xOffsetRelative=5, yOffsetRelative=10)",matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,xOffsetRelative,2,high,,a,()V,
1031,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,yOffsetRelative,yOffsetRelative,yOffsetRelative,float,"Similar to xOffsetRelative, but for Y axis","spawnProjectileOnCreate: homingEnergy(xOffsetRelative=5, yOffsetRelative=10)",matched,com/corrodinggames/rts/game/units/custom/ay,rustedwarfare/custom/EffectTemplate,effect-parser,yOffsetRelative,2,high,,a,()V,
1032,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,offsetRandomX,offsetRandomX,offsetRandomX,float,Random value to offset in the X axis only,"spawnProjectileOnExplode: strayBullet(offsetRandomX=10, offsetRandomY=30)",matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetRandomX,1,medium,,,,
1033,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,offsetRandomY,offsetRandomY,offsetRandomY,float,Random value to offset in the Y axis only,"spawnProjectileOnExplode: strayBullet(offsetRandomX=10, offsetRandomY=30)",matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetRandomY,1,medium,,,,
1034,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,offsetRandomXY,offsetRandomXY,offsetRandomXY,float,"The offset in both directions to randomly spawn, makes truly random spawning within an area","spawnProjectileOnEndOfLife: shrapnels*20(spawnChance=0.2, offsetRandomXY=100)",matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetRandomXY,3,medium,,,,
1035,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,offsetHeight,offsetHeight,offsetHeight,float,Sets height of the projectile,spawnProjectileOnCreate: scythe(offsetHeight=20),matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetHeight,1,medium,,,,
1036,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,offsetDir,offsetDir,offsetDir,degrees,Sets direction of the projectile,spawnProjectileOnExplode: stars(offsetDir=45),matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetDir,1,medium,,,,
1037,1.16,spawnProjectiles:LIST,list_parameter,Most projectile spawning keys used for projectile ref,1.14,offsetRandomDir,offsetRandomDir,offsetRandomDir,degrees,Sets random direction of the projectile,spawnProjectileOnEndOfLife: fireworks(offsetRandomDir=72),matched,com/corrodinggames/rts/game/units/custom/bi,,projectile-or-decal-parser,offsetRandomDir,1,medium,,,,
1040,1.16,LogicBoolean_,logic_boolean,,,true,true,true,bool,This value will meet the condition,autoTrigger: true,unmatched,,,,,0,official-only,,,,
1041,1.16,LogicBoolean_,logic_boolean,,,false,false,false,bool,This value will not meet the condition,autoTrigger: false,unmatched,,,,,0,official-only,,,,
1042,1.16,LogicBoolean_,logic_boolean,,,if,if,if,,"Start all logic booleans with if, unless just using booleans (true/false)",isActive: if self.hasFlag(id=1),unmatched,,,,,0,official-only,,,,
